Player,POS,Team,Opp,Proj,Prop,Metric,Proj Diff,L5 Avg,L5 Diff,L10 Avg,L10 Diff,Odds,Streak,Matchup,2025,2026,H2H,L5,L10,L20,Probability,Weighted Score,Total Odds,$10 Bet Payout,Parlay Probability,Avg Rating,Custom Sheet
Jordan Addison,WR,MIN,CHI,2.99,2.5,Receptions,0.4900000000000002,1,-1.5,1.9,-0.6,-163,0,27,0.5,0,0,0,0.3,0.4666666666666667,0.6197718631178707,3.353771863117871,,,,,
Jahmyr Gibbs,RB,DET,BUF,3.95,4.5,Receptions,-0.5499999999999998,4.8,0.3,5.3,0.8,116,1,27,0.35294117647058826,1,1,0.4,0.5,0.3888888888888889,0.46296296296296297,3.350962962962963,,,,,
Chase Brown,RB,CIN,HOU,58.03,58,Rushing Yards,0.030000000000001137,69.6,11.6,69.2,11.2,-112,0,4,0.47058823529411764,0,0,0.6,0.6,0.4444444444444444,0.5283018867924528,3.342301886792453,,,,,
Courtland Sutton,WR,DEN,JAX,50.01,42.83,Receiving Yards,7.18,25.2,-17.63,50.8,7.97,-114,0,15,0.631578947368421,0,0.3333333333333333,0.2,0.6,0.6,0.5327102803738317,3.323776947040498,,,,,
Brock Purdy,QB,SF,MIA,251.76,239.5,Passing Yards,12.259999999999991,207.4,-32.1,218.8,-20.7,-113,0,15,0.5454545454545454,0,0,0.4,0.4,0.5,0.5305164319248826,3.3225164319248783,,,,,
Saquon Barkley,RB,PHI,TEN,13.39,11.5,Receiving Yards,1.8900000000000006,7.2,-4.3,13.6,2.1,-113,0,24,0.47058823529411764,0,0,0.4,0.4,0.4444444444444444,0.5305164319248826,3.3105164319248828,,,,,
Kenneth Walker,RB,,IND,Not Found,1,Anytime Touchdown,-1,,,,,-221,,30,,,,,,,0.6884735202492211,3.2884735202492212,,,,,
Ja'Marr Chase,WR,CIN,HOU,6.13,6.5,Receptions,-0.3700000000000001,7.2,0.7,6.9,0.4,-109,0,28,0.5625,0,0,0.8,0.6,0.5294117647058824,0.5215311004784688,3.275531100478469,,,,,
Sione Vaki,RB,DET,BUF,9.47,7.5,Rushing Yards,1.9700000000000006,1.4,-6.1,1.222,-6.278,-109,0,27,0,0,0,0,0,0,0.5215311004784688,3.2739711004784695,,,,,
Antonio Williams,WR,WAS,Not Found,0.25,1,Anytime Touchdown,-0.75,1,0,1,0,445,1,0,,1,1,1,1,1,0.1834862385321101,3.26348623853211,,,,,
Jake Ferguson,TE,DAL,WAS,3.27,3.5,Receptions,-0.22999999999999998,1.8,-1.7,3.3,-0.2,-102,0,30,0.6470588235294118,0,0.3333333333333333,0,0.5,0.6111111111111112,0.504950495049505,3.2556171617161715,,,,,
Darnell Washington,TE,PIT,NE,1.64,1.5,Receptions,0.1399999999999999,2.2,0.7,2.4,0.9,-173,4,2,0.7692307692307693,1,1,0.8,0.8,0.7857142857142857,0.6336996336996337,3.2516996336996336,,,,,
Rhamondre Stevenson,RB,NE,PIT,77.58,71.83,Rushing + Receiving Yards,5.75,53.6,-18.23,58.7,-13.13,-113,0,25,0.1111111111111111,0,0,0,0.1,0.10526315789473684,0.5305164319248826,3.244916431924883,,,,,
Ryan Flournoy,WR,DAL,WAS,2.55,2.5,Receptions,0.04999999999999982,4.4,1.9,2.9,0.4,-138,0,14,0.4,0,0.3333333333333333,0.6,0.4,0.375,0.5798319327731093,3.232498599439776,,,,,
Terry McLaurin,WR,WAS,DAL,57.45,52.5,Receiving Yards,4.950000000000003,51.2,-1.3,56.9,4.4,-115,0,7,0.7,0,0.6666666666666666,0.8,0.7,0.6363636363636364,0.5348837209302325,3.2302170542635675,,,,,
Baker Mayfield,QB,TB,CLE,1.78,1.5,Passing Touchdowns,0.28,1.2,-0.3,1.3,-0.2,-116,0,26,0.47058823529411764,0,0,0.4,0.3,0.4444444444444444,0.5370370370370371,3.2270370370370376,,,,,
Dalton Schultz,TE,HOU,CIN,42.99,37.5,Receiving Yards,5.490000000000002,37.2,-0.3,38.2,0.7,-111,0,5,0.5263157894736842,0,0,0.4,0.4,0.5,0.5260663507109005,3.218066350710901,,,,,
Cam Ward,QB,TEN,PHI,196.46,188.5,Passing Yards,7.960000000000008,168.2,-20.3,169.4,-19.1,-114,0,19,0.5294117647058824,0,0,0.4,0.4,0.5,0.5327102803738317,3.216710280373835,,,,,
Demarcus Robinson,WR,SF,MIA,2,1.5,Receptions,0.5,2.8,1.3,2,0.5,-143,1,9,0.5625,1,1,0.8,0.6,0.5882352941176471,0.588477366255144,3.202477366255144,,,,,
Rome Odunze,WR,CHI,MIN,0.38,1,Anytime Touchdown,-0.62,0,-1,0.1,-0.9,195,0,32,0.35714285714285715,0,0,0,0.1,0.3333333333333333,0.3389830508474576,3.172983050847458,,,,,
Dalton Kincaid,TE,BUF,DET,0.37,1,Anytime Touchdown,-0.63,0.4,-0.6,0.4,-0.6,167,0,31,0.5,0,0,0.4,0.4,0.4666666666666667,0.37453183520599254,3.1625318352059923,,,,,
Jaxson Dart,QB,NYG,LAR,1.39,1.5,Passing Touchdowns,-0.1100000000000001,1.4,-0.1,1.4,-0.1,185,2,22,0.35714285714285715,1,0.6666666666666666,0.6,0.5,0.4,0.3508771929824561,3.14621052631579,,,,,
Drake London,WR,ATL,CAR,5.18,4.5,Receptions,0.6799999999999997,3.4,-1.1,5.4,0.9,-125,0,24,0.5833333333333334,0,0,0.2,0.5,0.5384615384615384,0.5555555555555556,3.1415555555555557,,,,,
Saquon Barkley,RB,PHI,TEN,1.76,1.5,Receptions,0.26,1.2,-0.3,1.7,0.2,-183,0,24,0.6470588235294118,0,0,0.4,0.4,0.6111111111111112,0.6466431095406361,3.136643109540637,,,,,
Aaron Jones Sr,RB,,CHI,14.46,14.5,Receiving Yards,-0.03999999999999915,,,,,-113,,26,,,,,,,0.5305164319248826,3.114516431924883,,,,,
Chris Godwin Jr,WR,,CLE,0.4,1,Anytime Touchdown,-0.6,,,,,192,,30,,,,,,,0.3424657534246575,3.1024657534246574,,,,,
Chris Rodriguez Jr,RB,,DEN,0.37,1,Anytime Touchdown,-0.63,,,,,295,,31,,,,,,,0.25316455696202533,3.101164556962025,,,,,
Brian Robinson Jr,RB,,CAR,0.18000000000000002,1,Anytime Touchdown,-0.82,,,,,343,,32,,,,,,,0.22573363431151242,3.097733634311513,,,,,
Kalif Raymond,WR,CHI,MIN,0.27,1,Anytime Touchdown,-0.73,0.2,-0.8,0.1,-0.9,275,0,32,0.06666666666666667,0,0,0.2,0.1,0.0625,0.26666666666666666,3.0826666666666673,,,,,
Jake Ferguson,TE,DAL,WAS,29.29,26.5,Receiving Yards,2.789999999999999,10.4,-16.1,27.2,0.7,-114,0,30,0.5882352941176471,0,0.3333333333333333,0,0.4,0.5555555555555556,0.5327102803738317,3.0693769470404977,,,,,
Isaac TeSlaa,WR,DET,BUF,15.01,16.83,Receiving Yards,-1.8199999999999985,23.8,6.97,18.5,1.67,-121,0,25,0.42857142857142855,0,0,0.6,0.5,0.4,0.5475113122171946,3.067911312217195,,,,,
Emeka Egbuka,WR,TB,CLE,0.48,1,Anytime Touchdown,-0.52,0,-1,0.1,-0.9,156,0,30,0.29411764705882354,0,0,0,0.1,0.2777777777777778,0.390625,3.064625,,,,,
George Kittle,TE,SF,MIA,3.97,3.5,Receptions,0.4700000000000002,4.6,1.1,5.2,1.7,-138,0,11,0.8333333333333334,0,0.5,0.6,0.8,0.7692307692307693,0.5798319327731093,3.0548319327731095,,,,,
James Cook,RB,BUF,DET,85.9,79.83,Rushing Yards,6.070000000000007,61.8,-18.03,87.3,7.47,-114,0,17,0.631578947368421,0,0.5,0.2,0.6,0.6,0.5327102803738317,3.038110280373835,,,,,
Rachaad White,RB,WAS,DAL,24.81,24.5,Rushing Yards,0.3099999999999987,24,-0.5,30.7,6.2,-114,0,23,0.5882352941176471,0,0,0.2,0.5,0.5555555555555556,0.5327102803738317,3.036710280373832,,,,,
Aaron Jones Sr,RB,,CHI,0.58,1,Anytime Touchdown,-0.42000000000000004,,,,,-147,,26,,,,,,,0.5951417004048583,3.027141700404858,,,,,
Khalil Shakir,WR,BUF,DET,0.3,1,Anytime Touchdown,-0.7,0,-1,0.1,-0.9,213,0,31,0.2222222222222222,0,0,0,0.1,0.21052631578947367,0.3194888178913738,3.0214888178913744,,,,,
Sam LaPorta,TE,DET,BUF,4.29,4.5,Receptions,-0.20999999999999996,4.8,0.3,4.5,0,108,3,16,0.5555555555555556,1,1,0.8,0.6,0.6,0.4807692307692308,3.000769230769231,,,,,
Aaron Jones Sr,RB,,CHI,2.06,2.5,Receptions,-0.43999999999999995,,,,,-125,,26,,,,,,,0.5555555555555556,2.9795555555555557,,,,,
Chig Okonkwo,TE,WAS,DAL,Not Found,1,Anytime Touchdown,-1,0.4,-0.6,0.2,-0.8,315,0,32,0.11764705882352941,0,0,0.4,0.2,0.1111111111111111,0.24096385542168675,2.976963855421687,,,,,
Garrett Wilson,WR,NYJ,GB,5.91,5.5,Receptions,0.41000000000000014,4.2,-1.3,5.25,-0.25,-133,1,20,0.5714285714285714,1,1,0.6,0.625,0.625,0.5708154506437768,2.9678154506437773,,,,,
Mason Taylor,TE,NYJ,GB,2.08,2.5,Receptions,-0.41999999999999993,3.2,0.7,3.5,1,-110,0,25,0.6153846153846154,0,0,0.6,0.6,0.5714285714285714,0.5238095238095238,2.9638095238095237,,,,,
Malik Nabers,WR,NYG,LAR,0.39,1,Anytime Touchdown,-0.61,0.4,-0.6,0.4,-0.6,190,0,29,0.25,0,0.5,0.2,0.2,0.2,0.3448275862068966,2.959827586206897,,,,,
Joshua Palmer,WR,,DET,0.18,1,Anytime Touchdown,-0.8200000000000001,,,,,525,,31,,,,,,,0.16,2.9320000000000004,,,,,
Tyler Warren,TE,IND,KC,4.54,4.5,Receptions,0.040000000000000036,3.8,-0.7,4.2,-0.3,-135,0,24,0.47058823529411764,0,0,0.4,0.5,0.4444444444444444,0.574468085106383,2.926468085106384,,,,,
Isaac TeSlaa,WR,DET,BUF,1.2,1.5,Receptions,-0.30000000000000004,1.6,0.1,1.3,-0.2,-112,0,25,0.2857142857142857,0,0,0.4,0.4,0.26666666666666666,0.5283018867924528,2.9263018867924524,,,,,
Jake Ferguson,TE,DAL,WAS,0.33,1,Anytime Touchdown,-0.6699999999999999,0.2,-0.8,0.2,-0.8,253,0,30,0.35294117647058826,0,0,0.2,0.2,0.3333333333333333,0.28328611898017,2.9252861189801704,,,,,
John Bates,TE,WAS,DAL,0.09,1,Anytime Touchdown,-0.91,0.2,-0.8,0.1,-0.9,538,0,32,0.1,0,0.3333333333333333,0.2,0.1,0.09090909090909091,0.15673981191222572,2.917406478578893,,,,,
Xavier Worthy,WR,KC,IND,3.5,3.5,Receptions,0,2,-1.5,2.9,-0.6,112,0,26,0.35714285714285715,0,0,0,0.3,0.3333333333333333,0.4716981132075472,2.9096981132075475,,,,,
Tyquan Thornton,WR,KC,IND,1.46,1.5,Receptions,-0.040000000000000036,0.8,-0.7,1,-0.5,159,0,26,0.5,0,0,0.4,0.3,0.46153846153846156,0.3861003861003861,2.9021003861003867,,,,,
Zavion Thomas,WR,,MIN,0.02,1,Anytime Touchdown,-0.98,,,,,1200,,32,,,,,,,0.07692307692307693,2.8849230769230774,,,,,
Keon Coleman,WR,BUF,DET,0.17,1,Anytime Touchdown,-0.83,0.2,-0.8,0.3,-0.7,424,0,31,0.35714285714285715,0,0,0.2,0.3,0.3333333333333333,0.19083969465648856,2.8708396946564894,,,,,
James Cook,RB,BUF,DET,2.33,2.5,Receptions,-0.16999999999999993,1.6,-0.9,1.9,-0.6,2,1,17,0.3684210526315789,1,1,0.2,0.3,0.4,0.9803921568627451,2.8663921568627453,,,,,
Ted Hurst,WR,,CLE,0.22,1,Anytime Touchdown,-0.78,,,,,465,,30,,,,,,,0.17699115044247787,2.8649911504424774,,,,,
Brenton Strange,TE,JAX,DEN,3.15,3.5,Receptions,-0.3500000000000001,3.6,0.1,3.1,-0.4,1,0,20,0.46153846153846156,0,0,0.4,0.3,0.42857142857142855,0.9900990099009901,2.8640990099009898,,,,,
Kaelon Black,RB,SF,MIA,0.3,1,Anytime Touchdown,-0.7,0,-1,0,-1,179,0,29,,0,0,0,0,0,0.35842293906810035,2.8584229390681006,,,,,
Jaylen Warren,RB,PIT,NE,65.28,63.83,Rushing + Receiving Yards,1.4500000000000028,72.4,8.57,57.3,-6.53,-112,0,10,0.35294117647058826,0,0,0.6,0.4,0.3333333333333333,0.5283018867924528,2.852701886792454,,,,,
Stefon Diggs,WR,WAS,DAL,53.68,47.17,Receiving Yards,6.509999999999998,33,-14.17,49.9,2.73,-113,1,7,0.3333333333333333,1,1,0.2,0.3,0.35,0.5305164319248826,2.828116431924882,,,,,
Dawson Knox,TE,BUF,DET,0.1,1,Anytime Touchdown,-0.9,0.2,-0.8,0.3,-0.7,494,0,31,0.16666666666666666,0,0,0.2,0.2,0.15789473684210525,0.16835016835016836,2.820350168350169,,,,,
Harold Fannin Jr,TE,,TB,0.25,1,Anytime Touchdown,-0.75,,,,,365,,29,,,,,,,0.21505376344086022,2.8150537634408606,,,,,
Jahmyr Gibbs,RB,DET,BUF,28.15,30.83,Receiving Yards,-2.6799999999999997,34.4,3.57,44.9,14.07,-115,0,27,0.5294117647058824,0,0,0.4,0.5,0.5,0.5348837209302325,2.8132837209302326,,,,,
Ben Sinnott,TE,WAS,DAL,0.09,1,Anytime Touchdown,-0.91,0,-1,0.111,-0.889,1038,0,32,0.1111111111111111,,0,0,0.1111111111111111,0.1111111111111111,0.08787346221441125,2.8060934622144114,,,,,
Ashton Jeanty,RB,LV,LAC,103.9,97.5,Rushing + Receiving Yards,6.400000000000006,82.4,-15.1,59,-38.5,-114,1,16,0.11764705882352941,1,1,0.4,0.2,0.16666666666666666,0.5327102803738317,2.774710280373834,,,,,
Colston Loveland,TE,CHI,MIN,4.14,4.5,Receptions,-0.3600000000000003,5.6,1.1,4.6,0.1,107,0,23,0.2222222222222222,0,0,0.6,0.3,0.21052631578947367,0.4830917874396135,2.7690917874396135,,,,,
Emmett Johnson,RB,KC,IND,0.2,1,Anytime Touchdown,-0.8,0,-1,0,-1,380,0,30,,0,0,0,0,0,0.20833333333333334,2.7683333333333335,,,,,
Jalen McMillan,WR,TB,CLE,0.1,1,Anytime Touchdown,-0.9,0,-1,0,-1,333,0,30,0,,0,0,0,0,0.23094688221709006,2.75094688221709,,,,,
Carson Wentz,QB,MIN,CHI,0.11,1,Anytime Touchdown,-0.89,0,-1,0,-1,769,0,31,0,0,0,0,0,0,0.11507479861910241,2.7390747986191024,,,,,
Jackson Hawes,TE,BUF,DET,0.01,1,Anytime Touchdown,-0.99,0.2,-0.8,0.2,-0.8,800,0,31,0.21428571428571427,,0,0.2,0.2,0.21428571428571427,0.1111111111111111,2.7251111111111115,,,,,
AJ Barner,TE,SEA,ARI,2.52,2.5,Receptions,0.020000000000000018,2,-0.5,2.7,0.2,-102,0,22,0.55,0,0.5,0.2,0.6,0.55,0.504950495049505,2.697950495049505,,,,,
Justin Jefferson,WR,MIN,CHI,78.4,77.17,Receiving Yards,1.230000000000004,66,-11.17,49.1,-28.07,-114,2,27,0.35294117647058826,1,0.6666666666666666,0.6,0.3,0.3888888888888889,0.5327102803738317,2.697643613707167,,,,,
Baker Mayfield,QB,TB,CLE,0.18,1,Anytime Touchdown,-0.8200000000000001,0.2,-0.8,0.2,-0.8,525,1,26,0.058823529411764705,1,1,0.2,0.2,0.1111111111111111,0.16,2.692,,,,,
Bryce Young,QB,CAR,ATL,1.62,1.5,Passing Touchdowns,0.1200000000000001,1.6,0.1,1.6,0.1,117,1,8,0.4117647058823529,1,1,0.6,0.5,0.4444444444444444,0.4608294930875576,2.6888294930875576,,,,,
Jayden Daniels,QB,WAS,DAL,0.29,1,Anytime Touchdown,-0.71,0.4,-0.6,0.25,-0.75,209,0,27,0.2857142857142857,0,0,0.4,0.25,0.25,0.32362459546925565,2.676624595469256,,,,,
D'Andre Swift,RB,CHI,MIN,12.77,11.5,Receiving Yards,1.2699999999999996,16.2,4.7,13.7,2.2,-113,0,1,0.7222222222222222,0,0,0.4,0.6,0.6842105263157895,0.5305164319248826,2.6645164319248824,,,,,
Michael Mayer,TE,LV,LAC,0.26,1,Anytime Touchdown,-0.74,0,-1,0,-1,271,0,28,0.07692307692307693,0,0,0,0,0.07142857142857142,0.2695417789757412,2.6535417789757414,,,,,
Jeremiyah Love,RB,ARI,SEA,19.12,14.83,Receiving Yards,4.290000000000001,9,-5.83,9,-5.83,-113,0,11,,0,0,0,0,0,0.5305164319248826,2.646916431924883,,,,,
Justice Hill,RB,BAL,NO,0.21,1,Anytime Touchdown,-0.79,0.2,-0.8,0.3,-0.7,305,0,28,0.2,0,0,0.2,0.2,0.18181818181818182,0.24691358024691357,2.6429135802469137,,,,,
Jaxon Smith-Njigba,WR,SEA,ARI,7.02,6.5,Receptions,0.5199999999999996,6.2,-0.3,6.4,-0.1,-111,1,16,0.65,1,0.5,0.4,0.6,0.65,0.5260663507109005,2.6390663507109005,,,,,
Jordan Addison,WR,MIN,CHI,0.38,1,Anytime Touchdown,-0.62,0.2,-0.8,0.2,-0.8,266,0,27,0.2857142857142857,0,0,0.2,0.2,0.26666666666666666,0.273224043715847,2.635224043715847,,,,,
Brevyn Spann-Ford,TE,DAL,WAS,0.07,1,Anytime Touchdown,-0.9299999999999999,0,-1,0.1,-0.9,731,0,30,0.0625,0,0,0,0.1,0.058823529411764705,0.12033694344163658,2.6303369434416366,,,,,
Malachi Fields,WR,NYG,LAR,0.14,1,Anytime Touchdown,-0.86,0,-1,0,-1,428,0,29,,0,0,0,0,0,0.1893939393939394,2.62539393939394,,,,,
Michael Pittman Jr,WR,,NE,3.06,3.5,Receptions,-0.43999999999999995,,,,,-147,,22,,,,,,,0.5951417004048583,2.6191417004048585,,,,,
Kenneth Walker,RB,,IND,Not Found,2.5,Receptions,-2.5,,,,,-162,,30,,,,,,,0.6183206106870229,2.618320610687023,,,,,
Tez Johnson,WR,TB,CLE,0.09,1,Anytime Touchdown,-0.91,0,-1,0.3,-0.7,950,0,30,0.26666666666666666,0,0,0,0.2,0.25,0.09523809523809523,2.6172380952380956,,,,,
Brashard Smith,RB,KC,IND,0.02,1,Anytime Touchdown,-0.98,0.2,-0.8,0.1,-0.9,1325,0,30,0.058823529411764705,,0,0.2,0.1,0.058823529411764705,0.07017543859649122,2.5861754385964915,,,,,
Luke Schoonmaker,TE,DAL,WAS,0.03,1,Anytime Touchdown,-0.97,0,-1,0,-1,1050,0,30,0,0,0,0,0,0,0.08695652173913043,2.5789565217391304,,,,,
Odell Beckham Jr,WR,,LAR,0.01,1,Anytime Touchdown,-0.99,,,,,1700,,29,,,,,,,0.05555555555555555,2.559555555555556,,,,,
Justin Herbert,QB,LAC,LV,1.63,1.5,Passing Touchdowns,0.1299999999999999,1,-0.5,1.1,-0.4,-125,0,20,0.47058823529411764,0,0,0.2,0.3,0.4444444444444444,0.5555555555555556,2.5555555555555554,,,,,
Kameron Johnson,WR,TB,CLE,0,1,Anytime Touchdown,-1,0,-1,0,-1,1750,0,30,0.058823529411764705,0,0,0,0,0.05555555555555555,0.05405405405405406,2.534054054054054,,,,,
Darnell Mooney,WR,NYG,LAR,0.11,1,Anytime Touchdown,-0.89,0,-1,0.1,-0.9,867,0,29,0.06666666666666667,0,0,0,0.1,0.0625,0.10341261633919338,2.529412616339194,,,,,
Xavier Worthy,WR,KC,IND,0.31,1,Anytime Touchdown,-0.69,0,-1,0,-1,210,0,26,0.07142857142857142,0,0,0,0,0.06666666666666667,0.3225806451612903,2.5265806451612907,,,,,
Josh Oliver,TE,MIN,CHI,1.48,1.5,Receptions,-0.020000000000000018,1.6,0.1,1.5,0,112,2,14,0.3333333333333333,1,0.6666666666666666,0.6,0.5,0.38461538461538464,0.4716981132075472,2.525031446540881,,,,,
Jameson Williams,WR,DET,BUF,0.41000000000000003,1,Anytime Touchdown,-0.59,0.2,-0.8,0.4,-0.6,189,0,25,0.4117647058823529,0,0,0.2,0.4,0.3888888888888889,0.3460207612456747,2.524020761245675,,,,,
Drake London,WR,ATL,CAR,0.46,1,Anytime Touchdown,-0.54,0.2,-0.8,0.7,-0.3,164,0,24,0.4166666666666667,0,0,0.2,0.5,0.38461538461538464,0.3787878787878788,2.4827878787878794,,,,,
Jauan Jennings,WR,MIN,CHI,0.14,1,Anytime Touchdown,-0.86,0.2,-0.8,0.6,-0.4,398,0,27,0.47058823529411764,0,0,0.2,0.5,0.4444444444444444,0.20080321285140562,2.474803212851406,,,,,
Travis Etienne Jr,RB,,BAL,0.46,1,Anytime Touchdown,-0.54,,,,,108,,22,,,,,,,0.4807692307692308,2.464769230769231,,,,,
KC Concepcion,WR,CLE,TB,3.88,3.5,Receptions,0.3799999999999999,4,0.5,4,0.5,122,1,4,,1,1,1,1,1,0.45045045045045046,2.4424504504504503,,,,,
Blake Whiteheart,TE,CLE,TB,0,1,Anytime Touchdown,-1,0,-1,0,-1,1600,0,29,0,0,0,0,0,0,0.058823529411764705,2.438823529411765,,,,,
Patrick Mahomes,QB,KC,IND,241.69,241.5,Passing + Rushing Yards,0.18999999999999773,229.2,-12.3,251.4,9.9,-112,0,28,0.7142857142857143,0,0.5,0.4,0.7,0.6666666666666666,0.5283018867924528,2.409301886792452,,,,,
Geno Smith,QB,NYJ,GB,1.4,1.5,Passing Touchdowns,-0.10000000000000009,1.2,-0.3,1.2,-0.3,168,0,21,0.3333333333333333,0,0,0.4,0.3,0.3125,0.373134328358209,2.4091343283582094,,,,,
Colston Loveland,TE,CHI,MIN,0.46,1,Anytime Touchdown,-0.54,0.4,-0.6,0.4,-0.6,166,0,23,0.2777777777777778,0,0,0.4,0.4,0.2631578947368421,0.37593984962406013,2.3999398496240603,,,,,
Keenan Allen,WR,IND,KC,31.11,30.5,Receiving Yards,0.6099999999999994,30.8,0.3,31.4,0.9,-113,1,2,0.6666666666666666,1,1,0.6,0.5,0.6842105263157895,0.5305164319248826,2.3905164319248824,,,,,
Rasheen Ali,RB,BAL,NO,0.01,1,Anytime Touchdown,-0.99,0.2,-0.8,0.1,-0.9,1275,0,28,0.06666666666666667,0,0,0.2,0.1,0.0625,0.07272727272727272,2.3847272727272735,,,,,
Darren Waller,TE,CAR,ATL,0.11,1,Anytime Touchdown,-0.89,0.4,-0.6,0.6,-0.4,400,0,26,0.4444444444444444,0,0,0.2,0.4,0.4,0.2,2.3820000000000006,,,,,
Jonnu Smith,TE,GB,NYJ,1.28,1.5,Receptions,-0.21999999999999997,2,0.5,1.6,0.1,34,2,10,0.6666666666666666,1,1,0.6,0.5,0.6842105263157895,0.746268656716418,2.378268656716418,,,,,
Ashton Jeanty,RB,LV,LAC,28.23,28,Receiving Yards,0.23000000000000043,26.4,-1.6,25.8,-2.2,-111,1,16,0.29411764705882354,1,1,0.4,0.4,0.3333333333333333,0.5260663507109005,2.3760663507109006,,,,,
Demond Claiborne,RB,,CHI,0.17,1,Anytime Touchdown,-0.83,,,,,867,,26,,,,,,,0.10341261633919338,2.3714126163391938,,,,,
Elic Ayomanor,WR,TEN,PHI,0.16,1,Anytime Touchdown,-0.84,0.4,-0.6,0.3,-0.7,850,1,23,0.25,1,1,0.4,0.3,0.29411764705882354,0.10526315789473684,2.3572631578947374,,,,,
Josh Downs,WR,IND,KC,43.14,39.5,Receiving Yards,3.6400000000000006,42,2.5,34.7,-4.8,-114,0,2,0.4375,0,0,0.4,0.4,0.4117647058823529,0.5327102803738317,2.354710280373832,,,,,
Jayden Reed,WR,GB,NYJ,3.59,3.5,Receptions,0.08999999999999986,3.8,0.3,3.714,0.214,-36,0,10,0.6666666666666666,0,0,0.6,0.5714285714285714,0.5714285714285714,0.2647058823529412,2.3529858823529413,,,,,
Dontayvion Wicks,WR,PHI,TEN,2.68,2.5,Receptions,0.18000000000000016,2.4,-0.1,2.2,-0.3,-121,0,17,0.23076923076923078,0,0.5,0.2,0.2,0.21428571428571427,0.5475113122171946,2.3345113122171948,,,,,
Sione Vaki,RB,DET,BUF,0.08,1,Anytime Touchdown,-0.92,0,-1,0,-1,738,0,27,0,0,0,0,0,0,0.11933174224343675,2.331331742243437,,,,,
Kendre Miller,RB,NO,BAL,0.12,1,Anytime Touchdown,-0.88,0.4,-0.6,0.25,-0.75,450,1,22,0.14285714285714285,1,1,0.4,0.25,0.25,0.18181818181818182,2.316818181818182,,,,,
Tommy Tremble,TE,CAR,ATL,0.13,1,Anytime Touchdown,-0.87,0.2,-0.8,0.1,-0.9,550,0,26,0.125,0,0,0.2,0.1,0.11764705882352941,0.15384615384615385,2.3138461538461543,,,,,
Cam Ward,QB,TEN,PHI,213.02,203,Passing + Rushing Yards,10.02000000000001,168.2,-34.8,169.4,-33.6,-114,0,19,0.47058823529411764,0,0,0.4,0.3,0.4444444444444444,0.5327102803738317,2.3007102803738366,,,,,
Breece Hall,RB,NYJ,GB,2.35,2.5,Receptions,-0.1499999999999999,1.6,-0.9,1.9,-0.6,-128,0,19,0.25,0,0,0,0.1,0.23529411764705882,0.5614035087719298,2.29940350877193,,,,,
Aaron Jones Sr,RB,,CHI,78.9,81,Rushing + Receiving Yards,-2.0999999999999943,,,,,-114,,26,,,,,,,0.5327102803738317,2.292710280373834,,,,,
Tyquan Thornton,WR,KC,IND,0.13,1,Anytime Touchdown,-0.87,0,-1,0.1,-0.9,531,0,26,0.25,0,0,0,0.1,0.23076923076923078,0.15847860538827258,2.292478605388273,,,,,
DeeJay Dallas,RB,MIN,CHI,0.1,1,Anytime Touchdown,-0.9,0,-1,0,-1,480,0,26,0,0,0,0,0,0,0.1724137931034483,2.2924137931034485,,,,,
Jonnu Smith,TE,GB,NYJ,13.63,12.83,Receiving Yards,0.8000000000000007,13.8,0.97,10.8,-2.03,-114,1,10,0.5,1,0.5,0.4,0.3,0.5263157894736842,0.5327102803738317,2.246110280373832,,,,,
Isaac TeSlaa,WR,DET,BUF,0.08,1,Anytime Touchdown,-0.92,0.4,-0.6,0.4,-0.6,481,0,25,0.42857142857142855,0,0,0.4,0.4,0.4,0.1721170395869191,2.244117039586919,,,,,
Jacob Saylors,RB,DET,BUF,0.03,1,Anytime Touchdown,-0.97,0,-1,0,-1,1900,0,27,0,0,0,0,0,0,0.05,2.242,,,,,
Rachaad White,RB,WAS,DAL,0.31,1,Anytime Touchdown,-0.69,0,-1,0,-1,204,0,23,0.17647058823529413,0,0,0,0,0.16666666666666666,0.32894736842105265,2.232947368421053,,,,,
Isaiah Likely,TE,NYG,LAR,49.97,45,Receiving Yards,4.969999999999999,32.4,-12.6,35.9,-9.1,-113,1,8,0.16666666666666666,1,1,0.2,0.3,0.23076923076923078,0.5305164319248826,2.2325164319248825,,,,,
Tai Felton,WR,MIN,CHI,0.01,1,Anytime Touchdown,-0.99,0,-1,0,-1,2133,0,27,0,,0,0,0,0,0.04478280340349306,2.2287828034034933,,,,,
Myles Price,WR,MIN,CHI,0,1,Anytime Touchdown,-1,0,-1,0,-1,2333,0,27,0,0,0,0,0,0,0.04110152075626798,2.2211015207562683,,,,,
Dak Prescott,QB,DAL,WAS,0.18,1,Anytime Touchdown,-0.8200000000000001,0,-1,0.1,-0.9,513,0,25,0.11764705882352941,0,0,0,0.1,0.1111111111111111,0.1631321370309951,2.2171321370309953,,,,,
James Cook,RB,BUF,DET,0.9400000000000001,1,Anytime Touchdown,-0.05999999999999994,0,-1,0.6,-0.4,-165,0,17,0.47368421052631576,0,0.5,0,0.3,0.45,0.6226415094339622,2.2156415094339623,,,,,
Antonio Williams,WR,WAS,Not Found,2.85,2.5,Receptions,0.3500000000000001,4,1.5,4,1.5,106,1,0,,1,1,1,1,1,0.4854368932038835,2.1854368932038835,,,,,
